sku;ad;dal;marka;aile_bugun;aile_yeni;slug_bugun;eski_ek_slug;slug_tr;slug_en;adres_tr;adres_en;uzunluk_tr;not
VRT-11544;Vortice Vort Quadro Evo QE 60 LL T PIR;bathroom-toilet-fans;vortice;vortice-vort-quadro-evo;vortice-vort-quadro-evo;vortice-vort-quadro-evo-qe-60-ll-t-pir-11544;;vortice-vort-quadro-evo-qe-60-ll-t-pir-banyo-fani;vortice-vort-quadro-evo-qe-60-ll-t-pir-bathroom-fan;/tr/urun/vortice-vort-quadro-evo-qe-60-ll-t-pir-banyo-fani-p-vrt-11544;/en/products/vortice-vort-quadro-evo-qe-60-ll-t-pir-bathroom-fan-p-vrt-11544;49;KELIME>10 deger-dustu kural2
VRT-11545;Vortice Vort Quadro Evo QE 100 LL T PIR;bathroom-toilet-fans;vortice;vortice-vort-quadro-evo;vortice-vort-quadro-evo;vortice-vort-quadro-evo-qe-100-ll-t-pir-11545;;vortice-vort-quadro-evo-qe-100-ll-t-pir-banyo-fani;vortice-vort-quadro-evo-qe-100-ll-t-pir-bathroom-fan;/tr/urun/vortice-vort-quadro-evo-qe-100-ll-t-pir-banyo-fani-p-vrt-11545;/en/products/vortice-vort-quadro-evo-qe-100-ll-t-pir-bathroom-fan-p-vrt-11545;50;KELIME>10 deger-dustu kural2
VRT-11546;Vortice Vort Quadro Evo QE 60/35 LL T PIR;bathroom-toilet-fans;vortice;vortice-vort-quadro-evo;vortice-vort-quadro-evo;vortice-vort-quadro-evo-qe-60-35-ll-t-pir-11546;;vortice-vort-quadro-evo-qe-60-35-ll-t-pir-banyo-fani;vortice-vort-quadro-evo-qe-60-35-ll-t-pir-bathroom-fan;/tr/urun/vortice-vort-quadro-evo-qe-60-35-ll-t-pir-banyo-fani-p-vrt-11546;/en/products/vortice-vort-quadro-evo-qe-60-35-ll-t-pir-bathroom-fan-p-vrt-11546;52;KELIME>10 deger-dustu kural2
VRT-11547;Vortice Vort Quadro Evo QE 100/60 LL T PIR;bathroom-toilet-fans;vortice;vortice-vort-quadro-evo;vortice-vort-quadro-evo;vortice-vort-quadro-evo-qe-100-60-ll-t-pir-11547;;vortice-vort-quadro-evo-qe-100-60-ll-t-pir-banyo-fani;vortice-vort-quadro-evo-qe-100-60-ll-t-pir-bathroom-fan;/tr/urun/vortice-vort-quadro-evo-qe-100-60-ll-t-pir-banyo-fani-p-vrt-11547;/en/products/vortice-vort-quadro-evo-qe-100-60-ll-t-pir-bathroom-fan-p-vrt-11547;53;KELIME>10 deger-dustu kural2
VRT-12101;Vortice Vort HR 450 AVEL D;ducted-central-hrv;vortice;vortice-isi-geri-kazanim;vortice-vort-hr-isi-geri-kazanim;vortice-vort-hr-450-avel-d-12101;;vortice-vort-hr-450-avel-d-isi-geri-kazanim-cihazi;vortice-vort-hr-450-avel-d-heat-recovery-unit-400m3h;/tr/urun/vortice-vort-hr-450-avel-d-isi-geri-kazanim-cihazi-p-vrt-12101;/en/products/vortice-vort-hr-450-avel-d-heat-recovery-unit-400m3h-p-vrt-12101;50;deger-dustu
VRT-12106;Vortice Vort HR 350 Avel;ducted-central-hrv;vortice;vortice-isi-geri-kazanim;vortice-vort-hr-isi-geri-kazanim;vortice-vort-hr-350-avel-12106;;vortice-vort-hr-350-avel-isi-geri-kazanim-cihazi;vortice-vort-hr-350-avel-heat-recovery-unit;/tr/urun/vortice-vort-hr-350-avel-isi-geri-kazanim-cihazi-p-vrt-12106;/en/products/vortice-vort-hr-350-avel-heat-recovery-unit-p-vrt-12106;48;kural2
VRT-12219;Vortice Vort Invisible Mini Top;ducted-central-hrv;vortice;vortice-isi-geri-kazanim;vortice-vort-hr-isi-geri-kazanim;vortice-vort-invisible-mini-top-12219;;vortice-vort-invisible-mini-top-isi-geri-kazanim-cihazi-120m3h;vortice-vort-invisible-mini-top-heat-recovery-unit-120m3h;/tr/urun/vortice-vort-invisible-mini-top-isi-geri-kazanim-cihazi-120m3h-p-vrt-12219;/en/products/vortice-vort-invisible-mini-top-heat-recovery-unit-120m3h-p-vrt-12219;62;
VRT-12431;Vortice VORT HRW 60 MONO EVO HCS;single-room-hrv;vortice;vortice-vort-mono;vortice-vort-mono;vortice-vort-hrw-60-mono-evo-hcs-12431;;vortice-vort-hrw-60-mono-evo-hcs-isi-geri-kazanim;vortice-vort-hrw-60-mono-evo-hcs-heat-recovery;/tr/urun/vortice-vort-hrw-60-mono-evo-hcs-isi-geri-kazanim-p-vrt-12431;/en/products/vortice-vort-hrw-60-mono-evo-hcs-heat-recovery-p-vrt-12431;49;kural2 tip-kisaldi
VRT-12432;Vortice VORT HRW 60 MONO EVO HCS Wi-Fi;single-room-hrv;vortice;vortice-vort-mono;vortice-vort-mono;vortice-vort-hrw-60-mono-evo-hcs-wi-fi-12432;;vortice-vort-hrw-60-mono-evo-hcs-wi-fi-isi-geri-kazanim;vortice-vort-hrw-60-mono-evo-hcs-wi-fi-heat-recovery;/tr/urun/vortice-vort-hrw-60-mono-evo-hcs-wi-fi-isi-geri-kazanim-p-vrt-12432;/en/products/vortice-vort-hrw-60-mono-evo-hcs-wi-fi-heat-recovery-p-vrt-12432;55;KELIME>10 kural2 tip-kisaldi
VRT-12434;Vortice VORT HRW 30 MONO EVO;single-room-hrv;vortice;vortice-vort-mono;vortice-vort-mono;vortice-vort-hrw-30-mono-evo-12434;;vortice-vort-hrw-30-mono-evo-isi-geri-kazanim;vortice-vort-hrw-30-mono-evo-heat-recovery;/tr/urun/vortice-vort-hrw-30-mono-evo-isi-geri-kazanim-p-vrt-12434;/en/products/vortice-vort-hrw-30-mono-evo-heat-recovery-p-vrt-12434;45;deger-dustu tip-kisaldi
VRT-12435;Vortice VORT HRW 40 MONO EVO;single-room-hrv;vortice;vortice-vort-mono;vortice-vort-mono;vortice-vort-hrw-40-mono-evo-12435;;vortice-vort-hrw-40-mono-evo-isi-geri-kazanim;vortice-vort-hrw-40-mono-evo-heat-recovery;/tr/urun/vortice-vort-hrw-40-mono-evo-isi-geri-kazanim-p-vrt-12435;/en/products/vortice-vort-hrw-40-mono-evo-heat-recovery-p-vrt-12435;45;kural2 tip-kisaldi
VRT-12436;Vortice VORT HRW 30 MONO EVO HCS;single-room-hrv;vortice;vortice-vort-mono;vortice-vort-mono;vortice-vort-hrw-30-mono-evo-hcs-12436;;vortice-vort-hrw-30-mono-evo-hcs-isi-geri-kazanim;vortice-vort-hrw-30-mono-evo-hcs-heat-recovery;/tr/urun/vortice-vort-hrw-30-mono-evo-hcs-isi-geri-kazanim-p-vrt-12436;/en/products/vortice-vort-hrw-30-mono-evo-hcs-heat-recovery-p-vrt-12436;49;deger-dustu tip-kisaldi
VRT-12437;Vortice VORT HRW 40 MONO EVO HCS;single-room-hrv;vortice;vortice-vort-mono;vortice-vort-mono;vortice-vort-hrw-40-mono-evo-hcs-12437;;vortice-vort-hrw-40-mono-evo-hcs-isi-geri-kazanim;vortice-vort-hrw-40-mono-evo-hcs-heat-recovery;/tr/urun/vortice-vort-hrw-40-mono-evo-hcs-isi-geri-kazanim-p-vrt-12437;/en/products/vortice-vort-hrw-40-mono-evo-hcs-heat-recovery-p-vrt-12437;49;kural2 tip-kisaldi
VRT-12443;Vortice VORT HRW 30 MONO EVO HCS Wi-Fi;single-room-hrv;vortice;vortice-vort-mono;vortice-vort-mono;vortice-vort-hrw-30-mono-evo-hcs-wi-fi-12443;;vortice-vort-hrw-30-mono-evo-hcs-wi-fi-isi-geri-kazanim;vortice-vort-hrw-30-mono-evo-hcs-wi-fi-heat-recovery;/tr/urun/vortice-vort-hrw-30-mono-evo-hcs-wi-fi-isi-geri-kazanim-p-vrt-12443;/en/products/vortice-vort-hrw-30-mono-evo-hcs-wi-fi-heat-recovery-p-vrt-12443;55;KELIME>10 deger-dustu tip-kisaldi
VRT-12444;Vortice VORT HRW 40 MONO EVO HCS Wi-Fi;single-room-hrv;vortice;vortice-vort-mono;vortice-vort-mono;vortice-vort-hrw-40-mono-evo-hcs-wi-fi-12444;;vortice-vort-hrw-40-mono-evo-hcs-wi-fi-isi-geri-kazanim;vortice-vort-hrw-40-mono-evo-hcs-wi-fi-heat-recovery;/tr/urun/vortice-vort-hrw-40-mono-evo-hcs-wi-fi-isi-geri-kazanim-p-vrt-12444;/en/products/vortice-vort-hrw-40-mono-evo-hcs-wi-fi-heat-recovery-p-vrt-12444;55;KELIME>10 kural2 tip-kisaldi
VRT-13147;Vortice BRA.VO S1;bathroom-toilet-fans;vortice;vortice-vortice-bravo-s;vortice-bravo-s;vortice-bra-vo-s1-13147;;vortice-bra-vo-s1-banyo-fani;vortice-bra-vo-s1-bathroom-fan;/tr/urun/vortice-bra-vo-s1-banyo-fani-p-vrt-13147;/en/products/vortice-bra-vo-s1-bathroom-fan-p-vrt-13147;28;
VRT-13148;Vortice BRA.VO S2;bathroom-toilet-fans;vortice;vortice-vortice-bravo-s;vortice-bravo-s;vortice-bra-vo-s2-13148;;vortice-bra-vo-s2-banyo-fani;vortice-bra-vo-s2-bathroom-fan;/tr/urun/vortice-bra-vo-s2-banyo-fani-p-vrt-13148;/en/products/vortice-bra-vo-s2-bathroom-fan-p-vrt-13148;28;
VRT-13149;Vortice BRA.VO S3;bathroom-toilet-fans;vortice;vortice-vortice-bravo-s;vortice-bravo-s;vortice-bra-vo-s3-13149;;vortice-bra-vo-s3-banyo-fani;vortice-bra-vo-s3-bathroom-fan;/tr/urun/vortice-bra-vo-s3-banyo-fani-p-vrt-13149;/en/products/vortice-bra-vo-s3-bathroom-fan-p-vrt-13149;28;
VRT-13150;Vortice BRA.VO S4;bathroom-toilet-fans;vortice;vortice-vortice-bravo-s;vortice-bravo-s;vortice-bra-vo-s4-13150;;vortice-bra-vo-s4-banyo-fani;vortice-bra-vo-s4-bathroom-fan;/tr/urun/vortice-bra-vo-s4-banyo-fani-p-vrt-13150;/en/products/vortice-bra-vo-s4-bathroom-fan-p-vrt-13150;28;
VRT-15000;Vortice TIRACAMINO Şömine ve Baca Fanı;chimney-fans;vortice;vortice-vort-industrial-ventilation-roof;vortice-tiracamino-somine-ve-baca-fanlari;vortice-tiracamino-somine-ve-baca-fani-15000;;vortice-tiracamino-baca-fani-180mm-750m3h;vortice-tiracamino-chimney-fan-180mm-750m3h;/tr/urun/vortice-tiracamino-baca-fani-180mm-750m3h-p-vrt-15000;/en/products/vortice-tiracamino-chimney-fan-180mm-750m3h-p-vrt-15000;41;
VRT-15261;Vortice HEATMASTER F400 315 T4 0,25kW;smoke-exhaust-fans;vortice;vortice-vort-heatmaster-slimroof-smoke;vortice-heatmaster-duman-egzoz-fanlari;vortice-heatmaster-f400-315-t4-0-25kw-15261;;vortice-heatmaster-f400-315-t4-0-25kw-duman-egzoz-fani;vortice-heatmaster-f400-315-t4-0-25kw-smoke-exhaust-fan;/tr/urun/vortice-heatmaster-f400-315-t4-0-25kw-duman-egzoz-fani-p-vrt-15261;/en/products/vortice-heatmaster-f400-315-t4-0-25kw-smoke-exhaust-fan-p-vrt-15261;54;deger-dustu kural2
VRT-15262;Vortice HEATMASTER F400 355 T4 0,25kW;smoke-exhaust-fans;vortice;vortice-vort-heatmaster-slimroof-smoke;vortice-heatmaster-duman-egzoz-fanlari;vortice-heatmaster-f400-355-t4-0-25kw-15262;;vortice-heatmaster-f400-355-t4-0-25kw-duman-egzoz-fani;vortice-heatmaster-f400-355-t4-0-25kw-smoke-exhaust-fan;/tr/urun/vortice-heatmaster-f400-355-t4-0-25kw-duman-egzoz-fani-p-vrt-15262;/en/products/vortice-heatmaster-f400-355-t4-0-25kw-smoke-exhaust-fan-p-vrt-15262;54;deger-dustu kural2
VRT-15263;Vortice HEATMASTER F400 400 T4 0,55kW;smoke-exhaust-fans;vortice;vortice-vort-heatmaster-slimroof-smoke;vortice-heatmaster-duman-egzoz-fanlari;vortice-heatmaster-f400-400-t4-0-55kw-15263;;vortice-heatmaster-f400-400-t4-0-55kw-duman-egzoz-fani;vortice-heatmaster-f400-400-t4-0-55kw-smoke-exhaust-fan;/tr/urun/vortice-heatmaster-f400-400-t4-0-55kw-duman-egzoz-fani-p-vrt-15263;/en/products/vortice-heatmaster-f400-400-t4-0-55kw-smoke-exhaust-fan-p-vrt-15263;54;deger-dustu kural2
VRT-15264;Vortice HEATMASTER F400 450 T4 1,1kW;smoke-exhaust-fans;vortice;vortice-vort-heatmaster-slimroof-smoke;vortice-heatmaster-duman-egzoz-fanlari;vortice-heatmaster-f400-450-t4-1-1kw-15264;;vortice-heatmaster-f400-450-t4-1-1kw-duman-egzoz-fani;vortice-heatmaster-f400-450-t4-1-1kw-smoke-exhaust-fan;/tr/urun/vortice-heatmaster-f400-450-t4-1-1kw-duman-egzoz-fani-p-vrt-15264;/en/products/vortice-heatmaster-f400-450-t4-1-1kw-smoke-exhaust-fan-p-vrt-15264;53;deger-dustu kural2
VRT-15265;Vortice HEATMASTER F400 500 T4 1,5kW;smoke-exhaust-fans;vortice;vortice-vort-heatmaster-slimroof-smoke;vortice-heatmaster-duman-egzoz-fanlari;vortice-heatmaster-f400-500-t4-1-5kw-15265;;vortice-heatmaster-f400-500-t4-1-5kw-duman-egzoz-fani;vortice-heatmaster-f400-500-t4-1-5kw-smoke-exhaust-fan;/tr/urun/vortice-heatmaster-f400-500-t4-1-5kw-duman-egzoz-fani-p-vrt-15265;/en/products/vortice-heatmaster-f400-500-t4-1-5kw-smoke-exhaust-fan-p-vrt-15265;53;deger-dustu kural2
VRT-15266;Vortice HEATMASTER F400 560 T4 3kW;smoke-exhaust-fans;vortice;vortice-vort-heatmaster-slimroof-smoke;vortice-heatmaster-duman-egzoz-fanlari;vortice-heatmaster-f400-560-t4-3kw-15266;;vortice-heatmaster-f400-560-t4-3kw-duman-egzoz-fani-15040m3h;vortice-heatmaster-f400-560-t4-3kw-smoke-exhaust-fan-15040m3h;/tr/urun/vortice-heatmaster-f400-560-t4-3kw-duman-egzoz-fani-15040m3h-p-vrt-15266;/en/products/vortice-heatmaster-f400-560-t4-3kw-smoke-exhaust-fan-15040m3h-p-vrt-15266;60;kural2
VRT-15267;Vortice HEATMASTER F400 630 T4 5,5kW;smoke-exhaust-fans;vortice;vortice-vort-heatmaster-slimroof-smoke;vortice-heatmaster-duman-egzoz-fanlari;vortice-heatmaster-f400-630-t4-5-5kw-15267;;vortice-heatmaster-f400-630-t4-5-5kw-duman-egzoz-fani;vortice-heatmaster-f400-630-t4-5-5kw-smoke-exhaust-fan;/tr/urun/vortice-heatmaster-f400-630-t4-5-5kw-duman-egzoz-fani-p-vrt-15267;/en/products/vortice-heatmaster-f400-630-t4-5-5kw-smoke-exhaust-fan-p-vrt-15267;53;deger-dustu kural2
VRT-15271;Vortice SLIMROOF 155 M ES;roof-fans;vortice;vortice-vort-heatmaster-slimroof-roof;vortice-slimroof-cati-fanlari;vortice-slimroof-155-m-es-15271;;vortice-slimroof-155-m-es-cati-tipi-fan-460m3h;vortice-slimroof-155-m-es-roof-fan-460m3h;/tr/urun/vortice-slimroof-155-m-es-cati-tipi-fan-460m3h-p-vrt-15271;/en/products/vortice-slimroof-155-m-es-roof-fan-460m3h-p-vrt-15271;46;kural2
VRT-15272;Vortice SLIMROOF 190 M ES;roof-fans;vortice;vortice-vort-heatmaster-slimroof-roof;vortice-slimroof-cati-fanlari;vortice-slimroof-190-m-es-15272;;vortice-slimroof-190-m-es-cati-tipi-fan-760m3h;vortice-slimroof-190-m-es-roof-fan-760m3h;/tr/urun/vortice-slimroof-190-m-es-cati-tipi-fan-760m3h-p-vrt-15272;/en/products/vortice-slimroof-190-m-es-roof-fan-760m3h-p-vrt-15272;46;kural2
VRT-15273;Vortice SLIMROOF 220 M ES;roof-fans;vortice;vortice-vort-heatmaster-slimroof-roof;vortice-slimroof-cati-fanlari;vortice-slimroof-220-m-es-15273;;vortice-slimroof-220-m-es-cati-tipi-fan-870m3h;vortice-slimroof-220-m-es-roof-fan-870m3h;/tr/urun/vortice-slimroof-220-m-es-cati-tipi-fan-870m3h-p-vrt-15273;/en/products/vortice-slimroof-220-m-es-roof-fan-870m3h-p-vrt-15273;46;kural2
VRT-15274;Vortice SLIMROOF 250 M ES;roof-fans;vortice;vortice-vort-heatmaster-slimroof-roof;vortice-slimroof-cati-fanlari;vortice-slimroof-250-m-es-15274;;vortice-slimroof-250-m-es-cati-tipi-fan-1640m3h;vortice-slimroof-250-m-es-roof-fan-1640m3h;/tr/urun/vortice-slimroof-250-m-es-cati-tipi-fan-1640m3h-p-vrt-15274;/en/products/vortice-slimroof-250-m-es-roof-fan-1640m3h-p-vrt-15274;47;kural2
VRT-15275;Vortice SLIMROOF 310 M ES;roof-fans;vortice;vortice-vort-heatmaster-slimroof-roof;vortice-slimroof-cati-fanlari;vortice-slimroof-310-m-es-15275;;vortice-slimroof-310-m-es-cati-tipi-fan-3160m3h;vortice-slimroof-310-m-es-roof-fan-3160m3h;/tr/urun/vortice-slimroof-310-m-es-cati-tipi-fan-3160m3h-p-vrt-15275;/en/products/vortice-slimroof-310-m-es-roof-fan-3160m3h-p-vrt-15275;47;kural2
VRT-15276;Vortice SLIMROOF 355 T ES;roof-fans;vortice;vortice-vort-heatmaster-slimroof-roof;vortice-slimroof-cati-fanlari;vortice-slimroof-355-t-es-15276;;vortice-slimroof-355-t-es-cati-tipi-fan-4890m3h;vortice-slimroof-355-t-es-roof-fan-4890m3h;/tr/urun/vortice-slimroof-355-t-es-cati-tipi-fan-4890m3h-p-vrt-15276;/en/products/vortice-slimroof-355-t-es-roof-fan-4890m3h-p-vrt-15276;47;kural2
VRT-15277;Vortice SLIMROOF 450 T ES;roof-fans;vortice;vortice-vort-heatmaster-slimroof-roof;vortice-slimroof-cati-fanlari;vortice-slimroof-450-t-es-15277;;vortice-slimroof-450-t-es-cati-tipi-fan-6955m3h;vortice-slimroof-450-t-es-roof-fan-6955m3h;/tr/urun/vortice-slimroof-450-t-es-cati-tipi-fan-6955m3h-p-vrt-15277;/en/products/vortice-slimroof-450-t-es-roof-fan-6955m3h-p-vrt-15277;47;kural2
VRT-15278;Vortice SLIMROOF 500 T ES;roof-fans;vortice;vortice-vort-heatmaster-slimroof-roof;vortice-slimroof-cati-fanlari;vortice-slimroof-500-t-es-15278;;vortice-slimroof-500-t-es-cati-tipi-fan-13850m3h;vortice-slimroof-500-t-es-roof-fan-13850m3h;/tr/urun/vortice-slimroof-500-t-es-cati-tipi-fan-13850m3h-p-vrt-15278;/en/products/vortice-slimroof-500-t-es-roof-fan-13850m3h-p-vrt-15278;48;kural2
VRT-15279;Vortice SLIMROOF 560 T ES;roof-fans;vortice;vortice-vort-heatmaster-slimroof-roof;vortice-slimroof-cati-fanlari;vortice-slimroof-560-t-es-15279;;vortice-slimroof-560-t-es-cati-tipi-fan-16100m3h;vortice-slimroof-560-t-es-roof-fan-16100m3h;/tr/urun/vortice-slimroof-560-t-es-cati-tipi-fan-16100m3h-p-vrt-15279;/en/products/vortice-slimroof-560-t-es-roof-fan-16100m3h-p-vrt-15279;48;kural2
VRT-15301;Vortice HEATMASTER F400 315 M4 0,25kW;smoke-exhaust-fans;vortice;vortice-vort-heatmaster-slimroof-smoke;vortice-heatmaster-duman-egzoz-fanlari;vortice-heatmaster-f400-315-m4-0-25kw-15301;;vortice-heatmaster-f400-315-m4-0-25kw-duman-egzoz-fani;vortice-heatmaster-f400-315-m4-0-25kw-smoke-exhaust-fan;/tr/urun/vortice-heatmaster-f400-315-m4-0-25kw-duman-egzoz-fani-p-vrt-15301;/en/products/vortice-heatmaster-f400-315-m4-0-25kw-smoke-exhaust-fan-p-vrt-15301;54;deger-dustu kural2
VRT-15302;Vortice HEATMASTER F400 355 M4 0,25kW;smoke-exhaust-fans;vortice;vortice-vort-heatmaster-slimroof-smoke;vortice-heatmaster-duman-egzoz-fanlari;vortice-heatmaster-f400-355-m4-0-25kw-15302;;vortice-heatmaster-f400-355-m4-0-25kw-duman-egzoz-fani;vortice-heatmaster-f400-355-m4-0-25kw-smoke-exhaust-fan;/tr/urun/vortice-heatmaster-f400-355-m4-0-25kw-duman-egzoz-fani-p-vrt-15302;/en/products/vortice-heatmaster-f400-355-m4-0-25kw-smoke-exhaust-fan-p-vrt-15302;54;deger-dustu kural2
VRT-15303;Vortice HEATMASTER F400 400 M4 0,55kW;smoke-exhaust-fans;vortice;vortice-vort-heatmaster-slimroof-smoke;vortice-heatmaster-duman-egzoz-fanlari;vortice-heatmaster-f400-400-m4-0-55kw-15303;;vortice-heatmaster-f400-400-m4-0-55kw-duman-egzoz-fani;vortice-heatmaster-f400-400-m4-0-55kw-smoke-exhaust-fan;/tr/urun/vortice-heatmaster-f400-400-m4-0-55kw-duman-egzoz-fani-p-vrt-15303;/en/products/vortice-heatmaster-f400-400-m4-0-55kw-smoke-exhaust-fan-p-vrt-15303;54;deger-dustu kural2
VRT-15311;Vortice SLIMROOF 630 T ES;roof-fans;vortice;vortice-vort-heatmaster-slimroof-roof;vortice-slimroof-cati-fanlari;vortice-slimroof-630-t-es-15311;;vortice-slimroof-630-t-es-cati-tipi-fan-18600m3h;vortice-slimroof-630-t-es-roof-fan-18600m3h;/tr/urun/vortice-slimroof-630-t-es-cati-tipi-fan-18600m3h-p-vrt-15311;/en/products/vortice-slimroof-630-t-es-roof-fan-18600m3h-p-vrt-15311;48;kural2
VRT-16107;Vortice CA 100 MD;duct-fans;vortice;vortice-vort-commercial-in-line-circular;vortice-vort-commercial-in-line-yuvarlak-kanal-fanlari;vortice-ca-100-md-16107;;vortice-ca-100-md-kanal-tipi-fan-383pa-340m3h;vortice-ca-100-md-inline-duct-fan-383pa-340m3h;/tr/urun/vortice-ca-100-md-kanal-tipi-fan-383pa-340m3h-p-vrt-16107;/en/products/vortice-ca-100-md-inline-duct-fan-383pa-340m3h-p-vrt-16107;45;kural2
VRT-16108;Vortice CA 125 MD;duct-fans;vortice;vortice-vort-commercial-in-line-circular;vortice-vort-commercial-in-line-yuvarlak-kanal-fanlari;vortice-ca-125-md-16108;;vortice-ca-125-md-kanal-tipi-fan-363pa-450m3h;vortice-ca-125-md-inline-duct-fan-363pa-450m3h;/tr/urun/vortice-ca-125-md-kanal-tipi-fan-363pa-450m3h-p-vrt-16108;/en/products/vortice-ca-125-md-inline-duct-fan-363pa-450m3h-p-vrt-16108;45;kural2
VRT-16109;Vortice CA 150 Q MD;duct-fans;vortice;vortice-vort-commercial-in-line-circular;vortice-vort-commercial-in-line-yuvarlak-kanal-fanlari;vortice-ca-150-q-md-16109;;vortice-ca-150-q-md-kanal-tipi-fan-343pa-500m3h;vortice-ca-150-q-md-inline-duct-fan-343pa-500m3h;/tr/urun/vortice-ca-150-q-md-kanal-tipi-fan-343pa-500m3h-p-vrt-16109;/en/products/vortice-ca-150-q-md-inline-duct-fan-343pa-500m3h-p-vrt-16109;47;kural2
VRT-16153;Vortice CA 150 MD;duct-fans;vortice;vortice-vort-commercial-in-line-circular;vortice-vort-commercial-in-line-yuvarlak-kanal-fanlari;vortice-ca-150-md-16153;;vortice-ca-150-md-kanal-tipi-fan-530pa-770m3h;vortice-ca-150-md-inline-duct-fan-530pa-770m3h;/tr/urun/vortice-ca-150-md-kanal-tipi-fan-530pa-770m3h-p-vrt-16153;/en/products/vortice-ca-150-md-inline-duct-fan-530pa-770m3h-p-vrt-16153;45;kural2
VRT-16155;Vortice CA 200 MD;duct-fans;vortice;vortice-vort-commercial-in-line-circular;vortice-vort-commercial-in-line-yuvarlak-kanal-fanlari;vortice-ca-200-md-16155;;vortice-ca-200-md-kanal-tipi-fan-471pa-1050m3h;vortice-ca-200-md-inline-duct-fan-471pa-1050m3h;/tr/urun/vortice-ca-200-md-kanal-tipi-fan-471pa-1050m3h-p-vrt-16155;/en/products/vortice-ca-200-md-inline-duct-fan-471pa-1050m3h-p-vrt-16155;46;kural2
VRT-16156;Vortice CA 250 MD;duct-fans;vortice;vortice-vort-commercial-in-line-circular;vortice-vort-commercial-in-line-yuvarlak-kanal-fanlari;vortice-ca-250-md-16156;;vortice-ca-250-md-kanal-tipi-fan-549pa-1300m3h;vortice-ca-250-md-inline-duct-fan-549pa-1300m3h;/tr/urun/vortice-ca-250-md-kanal-tipi-fan-549pa-1300m3h-p-vrt-16156;/en/products/vortice-ca-250-md-inline-duct-fan-549pa-1300m3h-p-vrt-16156;46;kural2
VRT-16157;Vortice CA 315 MD;duct-fans;vortice;vortice-vort-commercial-in-line-circular;vortice-vort-commercial-in-line-yuvarlak-kanal-fanlari;vortice-ca-315-md-16157;;vortice-ca-315-md-kanal-tipi-fan-706pa-1800m3h;vortice-ca-315-md-inline-duct-fan-706pa-1800m3h;/tr/urun/vortice-ca-315-md-kanal-tipi-fan-706pa-1800m3h-p-vrt-16157;/en/products/vortice-ca-315-md-inline-duct-fan-706pa-1800m3h-p-vrt-16157;46;kural2
VRT-16257;Vortice CA-RM 150 RF ES;roof-fans;vortice;vortice-radon-range-roof;vortice-radon-serisi-cati-fanlari;vortice-ca-rm-150-rf-es-16257;;vortice-ca-rm-150-rf-es-cati-tipi-fan-147mm;vortice-ca-rm-150-rf-es-roof-fan-147mm-225pa;/tr/urun/vortice-ca-rm-150-rf-es-cati-tipi-fan-147mm-p-vrt-16257;/en/products/vortice-ca-rm-150-rf-es-roof-fan-147mm-225pa-p-vrt-16257;43;deger-dustu
VRT-16258;Vortice CA-RM 160 RF ES;roof-fans;vortice;vortice-radon-range-roof;vortice-radon-serisi-cati-fanlari;vortice-ca-rm-160-rf-es-16258;;vortice-ca-rm-160-rf-es-cati-tipi-fan-157mm;vortice-ca-rm-160-rf-es-roof-fan-157mm-1010pa;/tr/urun/vortice-ca-rm-160-rf-es-cati-tipi-fan-157mm-p-vrt-16258;/en/products/vortice-ca-rm-160-rf-es-roof-fan-157mm-1010pa-p-vrt-16258;43;deger-dustu
VRT-16259;Vortice CA-RM 200 RF ES;roof-fans;vortice;vortice-radon-range-roof;vortice-radon-serisi-cati-fanlari;vortice-ca-rm-200-rf-es-16259;;vortice-ca-rm-200-rf-es-cati-tipi-fan-197mm;vortice-ca-rm-200-rf-es-roof-fan-197mm-1040pa;/tr/urun/vortice-ca-rm-200-rf-es-cati-tipi-fan-197mm-p-vrt-16259;/en/products/vortice-ca-rm-200-rf-es-roof-fan-197mm-1040pa-p-vrt-16259;43;deger-dustu
VRT-16277;Vortice CA-RM 100 ES;duct-fans;vortice;vortice-radon-range-circular;vortice-radon-serisi-kanal-fanlari;vortice-ca-rm-100-es-16277;;vortice-ca-rm-100-es-kanal-tipi-fan-97mm-589pa;vortice-ca-rm-100-es-inline-duct-fan-97mm-589pa;/tr/urun/vortice-ca-rm-100-es-kanal-tipi-fan-97mm-589pa-p-vrt-16277;/en/products/vortice-ca-rm-100-es-inline-duct-fan-97mm-589pa-p-vrt-16277;46;deger-dustu
VRT-16278;Vortice CA-RM 125 ES;duct-fans;vortice;vortice-radon-range-circular;vortice-radon-serisi-kanal-fanlari;vortice-ca-rm-125-es-16278;;vortice-ca-rm-125-es-kanal-tipi-fan-122mm-564pa;vortice-ca-rm-125-es-inline-duct-fan-122mm-564pa;/tr/urun/vortice-ca-rm-125-es-kanal-tipi-fan-122mm-564pa-p-vrt-16278;/en/products/vortice-ca-rm-125-es-inline-duct-fan-122mm-564pa-p-vrt-16278;47;deger-dustu
VRT-16279;Vortice CA-RM 150 ES;duct-fans;vortice;vortice-radon-range-circular;vortice-radon-serisi-kanal-fanlari;vortice-ca-rm-150-es-16279;;vortice-ca-rm-150-es-kanal-tipi-fan-147mm-902pa;vortice-ca-rm-150-es-inline-duct-fan-147mm-902pa;/tr/urun/vortice-ca-rm-150-es-kanal-tipi-fan-147mm-902pa-p-vrt-16279;/en/products/vortice-ca-rm-150-es-inline-duct-fan-147mm-902pa-p-vrt-16279;47;deger-dustu
